created_at,username,post_id,text,sentiment,clean_text
2023-10-05 21:46:46,@nairobi1338,8.208766100267449e+18,Bei ya coverage imepanda tena shida 🙄,negative,bei ya coverage imepanda tena shida :face_with_rolling_eyes:
2024-03-13 06:07:55,@nairobi6142,7.536766259893286e+18,Question about innovations activation ℹ️,neutral,question about innovations activation :information:
2024-09-14 06:35:13,@tech7507,3.19158667603756e+18,Discussing Bonga Points na @Safaricom_Care. Msee?,neutral,discussing bonga points na . msee?
2025-03-02 21:47:44,@nairobi5214,2.5469964884918e+18,Checking out network quality options na Safricom. Kuna nini pesa? 📱,neutral,checking out network quality options na safricom. kuna nini pesa? :mobile_phone:
2024-12-07 20:10:32,@tech9199,7.174283358377553e+18,"Je, bundles inafanya aje siku hizi sana pesa pesa?",neutral,"je, bundles inafanya aje siku hizi sana pesa pesa?"
2025-01-01 04:24:39,@user6962,7.898065143196984e+18,What do people think about Safaricom promotions bei sawa tena? 📱,neutral,what do people think about safaricom promotions bei sawa tena? :mobile_phone:
2024-04-05 19:15:29,@kenyan7439,4.745666867415645e+18,How does Safricom's bundels work tena pesa simu?,neutral,how does safricom's bundels work tena pesa simu?
2024-06-02 20:03:35,@kenyan2150,5.096208087136197e+18,Safaricom's M-Pesa iko top-notch. Excellent service mtandao rada fair! 😁,positive,safaricom's m-pesa iko top-notch. excellent service mtandao rada fair! :beaming_face_with_smiling_eyes:
2024-02-03 11:28:52,@nairobi7771,7.915614669735489e+18,Thanks @SafaricomPLC for the awesome app usability experience. Poa kabisa! 😍,positive,thanks for the awesome app usability experience. poa kabisa! :smiling_face_with_heart-eyes:
2023-07-26 06:15:44,@customer5018,9.469079254791555e+18,Bundles ziko sawa mbaya mbaya mbaya 👍,positive,bundles ziko sawa mbaya mbaya mbaya :thumbs_up:
2025-02-02 03:44:49,@mombasa7826,7.774228012375385e+18,Bei ya bundels ni kiasi gani?,neutral,bei ya bundels ni kiasi gani?
2023-08-02 09:39:55,@user8845,4.040773208659378e+18,Safaricom billing availability iko simu msee ℹ️,neutral,safaricom billing availability iko simu msee :information:
2023-09-27 17:31:43,@customer3384,1.2358229973082778e+18,I like customer servce ya Safricom pesa shida ghali 😊,positive,i like customer servce ya safricom pesa shida ghali :smiling_face_with_smiling_eyes:
2023-11-25 14:02:24,@customer9166,2.7887757078859576e+18,Info on bundles costs omoka simu afford ℹ️,neutral,info on bundles costs omoka simu afford :information:
2023-11-03 08:03:36,@nairobi8425,7.446919520137753e+18,I like coverage ya Safaricom shida simu shida 👏,positive,i like coverage ya safaricom shida simu shida :clapping_hands:
2023-02-12 05:27:43,@nairobi8455,5.01192084474802e+18,Hii innovations ya Safaricom iko aje bana? 🤔,neutral,hii innovations ya safaricom iko aje bana? :thinking_face:
2025-03-21 22:37:47,@tech1615,6.459415187796713e+18,Loving the fast app usability from @SafaricomPLC! Inaflow pesa worth bana sana!,positive,loving the fast app usability from ! inaflow pesa worth bana sana!
2025-03-15 19:49:01,@kenyan7221,1.160496100801968e+18,LOOKING FOR DETAILS ON PROMOTIONS FROM SAFARICOM PESA GHALI FAIR.,neutral,looking for details on promotions from safaricom pesa ghali fair.
2025-02-16 16:04:51,@customer6358,5.130656136280298e+18,Bei high lakini service slow,negative,bei high lakini service slow
2023-07-06 19:12:01,@kenyan8787,6.537192429514551e+18,THANKS @SAFARICOMPLC FOR THE AWESOME M-PESA EXPERIENCE. POA KABISA! 😂,positive,thanks for the awesome m-pesa experience. poa kabisa! :face_with_tears_of_joy:
2024-11-26 13:37:17,@tech8924,2.2972455219263596e+18,"@Safaricom_Care, mbona app usability iko slow pesa? Fix it bana! 😒",negative,", mbona app usability iko slow pesa? fix it bana! :unamused_face:"
2025-11-20 06:49:30,@customer4806,6.040429874848461e+18,Worth every pesa mtandao kupenda shida 😊,positive,worth every pesa mtandao kupenda shida :smiling_face_with_smiling_eyes:
2024-07-23 14:28:23,@kenyan7676,1.4445241353746386e+18,"Great job @Safaricom_Care, ulisolve coverage yangu bana rada haraka! ❤️",positive,"great job , ulisolve coverage yangu bana rada haraka! :red_heart:"
2025-11-23 09:00:37,@customer7298,5.5931617409357e+18,"Great job @Safaricom_Care, ulisolve app usability yangu dem bei mbaya! 🔥",positive,"great job , ulisolve app usability yangu dem bei mbaya! :fire:"
2025-10-22 15:23:08,@tech1642,8.943300818303687e+18,Safaricom ni poa tu kupenda fair kupenda 😂,positive,safaricom ni poa tu kupenda fair kupenda :face_with_tears_of_joy:
2024-07-25 05:48:49,@nairobi9707,4.637690000743847e+18,BAD EXPERIENCE NA PROMOTIONS AT @SAFARICOM_CARE. MBAYA! 💀,negative,bad experience na promotions at . mbaya! :skull:
2025-08-10 19:00:15,@customer2897,9.544291264613292e+18,"@SafaricomPLC, your Bonga Points is terrible. Do better ghali kupenda sawa! 🙄",negative,", your bonga points is terrible. do better ghali kupenda sawa! :face_with_rolling_eyes:"
2025-01-01 19:53:46,@nairobi7620,3.424105361855326e+18,coverage problems na Safaricom. Annoying sana bana! 😤,negative,coverage problems na safaricom. annoying sana bana! :face_with_steam_from_nose:
2025-01-27 14:07:52,@user4260,6.711398064729681e+18,I like internet speed ya Safaricom kupenda haraka poa 😊,positive,i like internet speed ya safaricom kupenda haraka poa :smiling_face_with_smiling_eyes:
2023-03-12 15:40:17,@mombasa7360,7.746487250222639e+18,Not bad at all hii M-Pesa,positive,not bad at all hii m-pesa
2024-10-01 17:16:25,@kenyan9395,4.4638701705268495e+18,app usability ni bei mbaya sana bana 😡,negative,app usability ni bei mbaya sana bana :enraged_face:
2023-11-05 06:50:26,@nairobi1767,6.106494634256585e+18,Question about innovations activation 🤔,neutral,question about innovations activation :thinking_face:
2023-02-23 05:58:07,@tech7289,4.5091500552108047e+18,Super happy na how Safaricom handles app usability. Poa! 👏,positive,super happy na how safaricom handles app usability. poa! :clapping_hands:
2024-03-23 09:12:14,@user4053,6.6082240280088e+18,Thanks @SafaricomPLC for the awesome promotions experience. Poa kabisa! 😊,positive,thanks for the awesome promotions experience. poa kabisa! :smiling_face_with_smiling_eyes:
2023-08-10 23:44:43,@customer2932,7.068855121633459e+18,Kuna update juu ya bei ya internet speed? 📱,neutral,kuna update juu ya bei ya internet speed? :mobile_phone:
2023-06-08 01:34:03,@user7305,4.316953645015935e+18,billing ni ghali sana shida mbaya sawa 😤,negative,billing ni ghali sana shida mbaya sawa :face_with_steam_from_nose:
2024-01-08 00:30:33,@nairobi1198,8.242365113705167e+18,Bonga Points ni ghali sana kupenda dem msee,negative,bonga points ni ghali sana kupenda dem msee
2024-06-23 16:46:25,@customer1759,8.418305873265508e+18,Info on innovations costs kupenda,neutral,info on innovations costs kupenda
2024-07-09 07:42:25,@kenyan9677,8.344006227581746e+18,@SafaricomPLC has the best promotions in Kenya. Thumbs up dem shida msee! ❤️,positive,has the best promotions in kenya. thumbs up dem shida msee! :red_heart:
2023-02-09 11:45:57,@mombasa5478,2.3431527058125097e+18,Worst billing ever from safaricom. very disappointed bana! 👎,negative,worst billing ever from safaricom. very disappointed bana! :thumbs_down:
2025-03-15 03:56:25,@customer4061,3.983891513597885e+18,How to check Bonga Points balance? 😐,neutral,how to check bonga points balance? :neutral_face:
2023-09-17 15:51:16,@tech2128,8.375689417885586e+18,Bundles ziko sawa shida bana shida 😂,positive,bundles ziko sawa shida bana shida :face_with_tears_of_joy:
2024-05-19 23:41:30,@kenyan6862,8.012943988378819e+18,Inquiring about internet speed services at @SafaricomPLC simu. 💭,neutral,inquiring about internet speed services at simu. :thought_balloon:
2024-07-18 08:19:54,@tech5557,6.21438619583481e+18,Bei kubwa sana hii coverage 😥,negative,bei kubwa sana hii coverage :sad_but_relieved_face:
2025-06-17 10:05:18,@nairobi5082,6.644321911550897e+18,Super happy na how Safricom handles Bonga Points. Poa! 👏,positive,super happy na how safricom handles bonga points. poa! :clapping_hands:
2024-05-24 16:17:17,@customer5432,2.3205049028265083e+18,Bei ya network quality imepanda tena shida 🫤,negative,bei ya network quality imepanda tena shida :face_with_diagonal_mouth:
2024-06-16 09:44:11,@tech2396,3.7745218090873134e+18,bundles ni ghali sana omoka shida afford 😒,negative,bundles ni ghali sana omoka shida afford :unamused_face:
2024-09-18 11:21:56,@tech2329,3.656860050169576e+18,Safaricom customer service availability sawa,neutral,safaricom customer service availability sawa
2025-11-07 06:58:42,@nairobi5671,3.342405081962588e+18,Loving the value in network quality bana 😂,positive,loving the value in network quality bana :face_with_tears_of_joy:
2024-11-09 02:55:42,@tech9316,4.5219702115866025e+18,Bundles ziko sawa poa omoka pesa 😊,positive,bundles ziko sawa poa omoka pesa :smiling_face_with_smiling_eyes:
2025-08-23 02:39:15,@user5475,2.116243170353144e+18,Best network provider thanks to excellent promotions mbaya ghali iko! 😍,positive,best network provider thanks to excellent promotions mbaya ghali iko! :smiling_face_with_heart-eyes:
2023-06-20 21:06:05,@user1462,6.524723504147313e+18,Network inafanya vizuri leo bana 🔥,positive,network inafanya vizuri leo bana :fire:
2025-11-21 17:38:16,@user5711,4.801501064476083e+18,Bei ya bundles ni kiasi gani?,neutral,bei ya bundles ni kiasi gani?
2024-02-12 09:17:05,@nairobi7650,4.858664450231963e+18,@SafaricomPLC has the best customer service in Kenya. Thumbs up bei msee afford! 🤩,positive,has the best customer service in kenya. thumbs up bei msee afford! :star-struck:
2025-10-15 15:35:32,@tech4722,9.160715043677912e+18,Safaricom's Bonga Points haiko reliable. Frustrating sana! 😭,negative,safaricom's bonga points haiko reliable. frustrating sana! :loudly_crying_face:
2024-07-15 04:36:15,@customer9137,7.408357181424933e+18,Safaricom promotions issues tena. Nimechoka na hii! 😒,negative,safaricom promotions issues tena. nimechoka na hii! :unamused_face:
2024-03-18 08:47:09,@mombasa5376,5.329324476470024e+18,Safaricom promotions facts na figures. 💭,neutral,safaricom promotions facts na figures. :thought_balloon:
2025-11-12 00:15:08,@user1382,3.919623120189075e+18,Safaricom ni poa tu poa rada simu ❤️,positive,safaricom ni poa tu poa rada simu :red_heart:
2024-09-01 11:01:58,@user6256,4.360934281154884e+18,Complaining juu ya poor bundles service from Safaricom. Shida tena!,negative,complaining juu ya poor bundles service from safaricom. shida tena!
2025-09-27 22:22:55,@user8356,6.979242176075301e+18,customer service ni bei mbaya sana bana 🙄,negative,customer service ni bei mbaya sana bana :face_with_rolling_eyes:
2025-05-22 17:36:06,@mombasa4716,4.576204411428433e+18,SAFRICOM COVERAGE AVAILABILITY GHALI 💭,neutral,safricom coverage availability ghali :thought_balloon:
2025-11-18 10:13:14,@kenyan5222,1.698753687295324e+18,Safaricom Bonga Points facts na figures. ℹ️,neutral,safaricom bonga points facts na figures. :information:
2024-12-24 14:29:14,@customer6244,5.673438396470429e+18,Internet speed ni ghali sana sana omoka kupenda 😒,negative,internet speed ni ghali sana sana omoka kupenda :unamused_face:
2025-01-14 17:45:28,@mombasa1560,9.116291521559528e+18,Loving the fast M-Pesa from @SafaricomPLC! Inaflow simu bana poa sana! 🔥,positive,loving the fast m-pesa from ! inaflow simu bana poa sana! :fire:
2024-03-26 18:22:18,@tech5893,9.33058121555123e+18,Neutral opinion juu ya Safaricom's M-Pesa.,neutral,neutral opinion juu ya safaricom's m-pesa.
2025-10-22 22:16:40,@mombasa4430,6.786389384836324e+18,"Great job @Safaricom_Care, ulisolve coverage yangu afford simu mbaya! 🔥",positive,"great job , ulisolve coverage yangu afford simu mbaya! :fire:"
2025-05-07 19:26:50,@mombasa3995,9.298987045505456e+18,Bei ni fair lakini service poa sana 👏,positive,bei ni fair lakini service poa sana :clapping_hands:
2024-07-12 09:24:39,@user8788,4.933326782611856e+18,Safaricom's Bonga Points iko top-notch. Excellent service worth dem poa!,positive,safaricom's bonga points iko top-notch. excellent service worth dem poa!
2024-11-15 22:20:38,@user4900,8.023078952651775e+18,Bad experience na m-pesa at @safaricom_care. mbaya! 🫤,negative,bad experience na m-pesa at . mbaya! :face_with_diagonal_mouth:
2023-03-03 02:03:25,@customer3984,6.303980554312406e+18,Safricom delivers on support promises. Great work haraka!,positive,safricom delivers on support promises. great work haraka!
2023-12-02 19:05:31,@mombasa1524,5.946391679828566e+18,Ghali kuliko competitors bana 😤,negative,ghali kuliko competitors bana :face_with_steam_from_nose:
2025-01-25 07:10:50,@customer8602,1.1928484714789755e+18,What do people think about Safaricom customer service bana tena worth?,neutral,what do people think about safaricom customer service bana tena worth?
2025-06-16 18:42:32,@user8632,6.281276919495788e+18,BEI HIGH LAKINI SERVICE SLOOOOW 👎,negative,bei high lakini service sloooow :thumbs_down:
2023-12-12 14:34:54,@user2162,2.2999705944763213e+18,Safricom's bundels haiko reliable. Frustrating sana! 💀,negative,safricom's bundels haiko reliable. frustrating sana! :skull:
2023-08-16 04:39:14,@kenyan4520,8.525444757022191e+18,Loving the fast bundels from @SafricomPLC! Inaflow afford pesa rada sana! ❤️,positive,loving the fast bundels from ! inaflow afford pesa rada sana! :red_heart:
2025-03-20 04:21:57,@kenyan9827,3.256192712141077e+18,Network inafanya vizuri leo bana,positive,network inafanya vizuri leo bana
2023-08-04 20:40:05,@tech5866,5.794172874608647e+18,I like Bonga Points ya Safaricom iko rada iko 🤩,positive,i like bonga points ya safaricom iko rada iko :star-struck:
2023-07-02 01:12:45,@user8077,3.4056294473299405e+18,Safaricom network quality availability bei haraka pesa,neutral,safaricom network quality availability bei haraka pesa
2023-05-22 21:03:33,@nairobi4641,1.6998312723829396e+18,Safaricom innovations availability iko worth dem 📱,neutral,safaricom innovations availability iko worth dem :mobile_phone:
2025-12-23 11:55:16,@mombasa9722,6.916293254357976e+18,Shida ya bei ya support msee haraka ghali 😡,negative,shida ya bei ya support msee haraka ghali :enraged_face:
2023-08-26 17:08:06,@user1175,6.889503377756787e+18,Bei high lakini servce slow,negative,bei high lakini servce slow
2025-06-23 12:46:49,@mombasa9266,3.0839462128746107e+18,Bad experience na customer service at @Safaricom_Care. Mbaya! 😒,negative,bad experience na customer service at . mbaya! :unamused_face:
2025-02-13 17:15:30,@kenyan1596,9.212601060275608e+18,Bei ya customer service imepanda tena shida,negative,bei ya customer service imepanda tena shida
2025-12-06 12:04:32,@nairobi2048,5.609080611705064e+18,ANYONE USING THE NEW BONGA POINTS FEATURE BANA GHALI SIMU? 🤔,neutral,anyone using the new bonga points feature bana ghali simu? :thinking_face:
2023-05-23 23:39:03,@nairobi4473,9.507425802120178e+18,Safaricom support availability simu,neutral,safaricom support availability simu
2025-05-25 15:40:03,@mombasa3774,7.475195996827776e+18,Safricom coverage ni bei gani? mtandao 😐,neutral,safricom coverage ni bei gani? mtandao :neutral_face:
2025-11-13 13:20:12,@kenyan3859,5.75846663482884e+18,Shida ya bei ya network quality ghali bana afford 😤,negative,shida ya bei ya network quality ghali bana afford :face_with_steam_from_nose:
2025-03-21 13:08:45,@customer7155,6.035116736846146e+18,Inquiring about support services at @SafaricomPLC rada mtandao pesa.,neutral,inquiring about support services at rada mtandao pesa.
2023-12-16 00:47:44,@kenyan8696,3.358670721445241e+18,Happy na my innovations from safaricom. 5 stars bana!,positive,happy na my innovations from safaricom. 5 stars bana!
2023-12-10 01:19:26,@nairobi2901,1.8752866585575304e+18,"Great job @Safaricom_Care, ulisolve app usability yangu rada iko iko!",positive,"great job , ulisolve app usability yangu rada iko iko!"
2023-08-08 23:51:09,@kenyan4606,5.765854223764525e+18,Discussing support na @Safaricom_Care. Msee?,neutral,discussing support na . msee?
2025-05-25 09:45:30,@mombasa8878,4.759053862363877e+18,SAFARICOM NI POA TU WORTH 🔥,positive,safaricom ni poa tu worth :fire:
2025-11-05 12:39:49,@tech8842,1.7030308399164716e+18,Loving the value in bundels bana,positive,loving the value in bundels bana
2023-01-25 13:59:38,@user7105,7.319055651315586e+18,Expensive sana hii data haraka rada simu 😥,negative,expensive sana hii data haraka rada simu :sad_but_relieved_face:
2025-02-22 07:17:34,@nairobi6502,4.3961453050970696e+18,M-PESA PROBLEMS NA SAFARICOM. ANNOYING SANA BANA! 👎,negative,m-pesa problems na safaricom. annoying sana bana! :thumbs_down:
2025-11-17 01:18:44,@customer8584,3.481304096452286e+18,Inquiring about internet speed services at @SafaricomPLC rada mtandao bana. ℹ️,neutral,inquiring about internet speed services at rada mtandao bana. :information:
2025-10-14 18:00:28,@kenyan9854,7.821577770211301e+18,"Je, innovations inafanya aje siku hizi iko haraka simu? 📱",neutral,"je, innovations inafanya aje siku hizi iko haraka simu? :mobile_phone:"
2023-09-28 01:38:01,@tech4240,6.72780263226191e+18,Bei kubwa sana hii mtandao 😡,negative,bei kubwa sana hii mtandao :enraged_face:
2024-08-15 21:51:12,@mombasa5367,7.156877081901186e+18,Happy na my M-Pesa from Safaricom. 5 stars bana! 😍,positive,happy na my m-pesa from safaricom. 5 stars bana! :smiling_face_with_heart-eyes:
2025-11-08 00:22:27,@user2519,2.334384976849662e+18,Just saw ad juu ya Safaricom M-Pesa. 🤔,neutral,just saw ad juu ya safaricom m-pesa. :thinking_face:
2024-02-11 07:00:42,@kenyan2608,6.739663931697184e+18,"Great job @Safaricom_Care, ulisolve support yangu haraka!",positive,"great job , ulisolve support yangu haraka!"
2024-05-04 01:48:12,@nairobi7331,4.264653669151805e+18,Checking out m-pesa options na safaricom. kuna nini pesa mbaya kupenda?,neutral,checking out m-pesa options na safaricom. kuna nini pesa mbaya kupenda?
2024-12-01 11:19:14,@kenyan4278,8.826437899192359e+18,Bei ni fair lakini servce poa sana 😁,positive,bei ni fair lakini servce poa sana :beaming_face_with_smiling_eyes:
2023-01-04 17:04:24,@kenyan9322,3.593089958141271e+18,Safaricom coverage ni bei gani? worth rada kupenda,neutral,safaricom coverage ni bei gani? worth rada kupenda
2023-11-11 12:56:55,@nairobi3825,6.418938437984623e+18,"Je, promotions inafanya aje siku hizi sana shida simu?",neutral,"je, promotions inafanya aje siku hizi sana shida simu?"
2023-03-20 04:04:57,@tech3863,5.047630150153783e+18,Shida ya bei ya coverage simu dem pesa,negative,shida ya bei ya coverage simu dem pesa
2025-12-16 20:07:21,@customer7092,6.990368841864216e+18,Impressed na support improvements by Safaricom. Keep it up bana! 😁,positive,impressed na support improvements by safaricom. keep it up bana! :beaming_face_with_smiling_eyes:
2023-11-07 14:55:47,@kenyan1115,8.718297848467209e+18,HAPPY NA MY INNOVATIONS FROM SAFARICOM. 5 STARS BANA! 🔥,positive,happy na my innovations from safaricom. 5 stars bana! :fire:
2023-06-26 09:07:09,@nairobi2263,2.640408608217804e+18,Not worth the bei ghali,negative,not worth the bei ghali
2024-04-03 02:56:37,@mombasa2401,4.342988023191504e+18,Worth every pesa tena sana afford 😍,positive,worth every pesa tena sana afford :smiling_face_with_heart-eyes:
2025-07-02 02:54:26,@tech4584,6.623032560357801e+18,Ghali kuliko competitors bana 💀,negative,ghali kuliko competitors bana :skull:
2025-01-18 08:52:57,@user1483,2.435420232868215e+18,@SafricomPLC has the best innovations in Kenya. Thumbs up bana shida msee!,positive,has the best innovations in kenya. thumbs up bana shida msee!
2023-09-19 04:22:50,@mombasa3543,8.305189321374139e+18,Anyone using the new M-Pesa feature tena simu poa?,neutral,anyone using the new m-pesa feature tena simu poa?
2024-09-02 06:14:51,@nairobi5090,3.2819992640231347e+18,Looking for details on customer service from Safaricom msee omoka afford. 😐,neutral,looking for details on customer service from safaricom msee omoka afford. :neutral_face:
2023-10-18 02:53:53,@user3898,9.779800614454729e+18,Safricom delivers on bundels promises. Great work shida haraka mbaya! 👍,positive,safricom delivers on bundels promises. great work shida haraka mbaya! :thumbs_up:
2025-03-10 03:00:30,@nairobi3239,4.394886119553087e+18,Thanks @SafaricomPLC for the awesome support experience. Poa kabisa! 😊,positive,thanks for the awesome support experience. poa kabisa! :smiling_face_with_smiling_eyes:
2023-10-28 05:32:50,@kenyan4913,4.508049013159829e+18,Siwezi afford bundles tena msee simu kupenda 😒,negative,siwezi afford bundles tena msee simu kupenda :unamused_face:
2023-11-12 08:38:29,@mombasa4071,7.046027957715858e+18,"JE, M-PESA INAFANYA AJE SIKU HIZI SAWA WORTH BEI?",neutral,"je, m-pesa inafanya aje siku hizi sawa worth bei?"
2024-11-16 04:52:43,@mombasa4672,9.73897778567845e+18,What do people think about Safaricom internet speed omoka bana omoka?,neutral,what do people think about safaricom internet speed omoka bana omoka?
2025-12-28 05:45:16,@user2442,5.715484367605954e+18,Bei ya bundles ni kiasi gani?,neutral,bei ya bundles ni kiasi gani?
2023-11-12 02:07:49,@kenyan6658,8.20204867565969e+18,Safaricom internet speed facts na figures. 📱,neutral,safaricom internet speed facts na figures. :mobile_phone:
2024-02-19 11:54:38,@kenyan5011,6.870560635970546e+18,HII NETWORK QUALITY YA SAFARICOM IKO AJE BANA?,neutral,hii network quality ya safaricom iko aje bana?
2023-03-22 02:46:02,@user9110,6.564956668335303e+18,Safaricom bundles ziko bei mbaya bana 🫤,negative,safaricom bundles ziko bei mbaya bana :face_with_diagonal_mouth:
2023-07-07 03:31:02,@tech1170,4.1747014176698173e+18,Super happy na how safaricom handles mtandao. poa! 😂,positive,super happy na how safaricom handles mtandao. poa! :face_with_tears_of_joy:
2024-12-23 13:16:16,@tech4132,4.39936560119001e+18,Loving the fast customer service from @SafaricomPLC! Inaflow ghali dem sana sana!,positive,loving the fast customer service from ! inaflow ghali dem sana sana!
2025-01-24 09:13:06,@tech7641,8.957655213315326e+18,Inquiring about mtandao services at @SafaricomPLC haraka rada poa. 💭,neutral,inquiring about mtandao services at haraka rada poa. :thought_balloon:
2024-03-22 09:39:40,@tech8545,3.624588265806255e+18,Bundles ziko sawa iko bana bana 😍,positive,bundles ziko sawa iko bana bana :smiling_face_with_heart-eyes:
2024-09-24 17:50:37,@kenyan5302,9.5299935627945e+18,Safaricom M-Pesa update: what's new bana?,neutral,safaricom m-pesa update: what's new bana?
2024-03-10 06:18:59,@kenyan9258,2.526921526884194e+18,Hii Bonga Points ya Safricom iko aje bana?,neutral,hii bonga points ya safricom iko aje bana?
2024-09-22 23:34:01,@kenyan3687,7.069993086873144e+18,Safaricom mtandao issues tena. Nimechoka na hii! 😥,negative,safaricom mtandao issues tena. nimechoka na hii! :sad_but_relieved_face:
2024-04-21 04:23:05,@customer4137,5.492735947923132e+18,NETWORK INAFANYA VIZURI LEO BANA 😁,positive,network inafanya vizuri leo bana :beaming_face_with_smiling_eyes:
2023-02-14 13:40:56,@tech4127,2.012657740631e+18,Safaricom bundles ziko bei mbaya bana 😤,negative,safaricom bundles ziko bei mbaya bana :face_with_steam_from_nose:
2024-03-25 11:28:41,@tech3197,2.3903057376596285e+18,support ni bei mbaya sana bana 😭,negative,support ni bei mbaya sana bana :loudly_crying_face:
2024-11-03 01:28:22,@nairobi1407,5.957469499464121e+18,Network inafanya vizuri leo bana,positive,network inafanya vizuri leo bana
2024-09-15 14:05:50,@kenyan1318,8.12326436689456e+18,Safaricom mtandao ni bei gani? ghali bana dem 😐,neutral,safaricom mtandao ni bei gani? ghali bana dem :neutral_face:
2024-02-26 16:58:51,@mombasa4695,4.4054997475439263e+18,"Great job @Safaricom_Care, ulisolve promotions yangu sana! ❤️",positive,"great job , ulisolve promotions yangu sana! :red_heart:"
2025-10-07 15:40:50,@kenyan6578,4.09122432848704e+18,I like M-Pesa ya Safaricom dem mbaya simu 😍,positive,i like m-pesa ya safaricom dem mbaya simu :smiling_face_with_heart-eyes:
2023-10-08 11:59:42,@tech1319,4.832912718287322e+18,Anyone using the new M-Pesa feature haraka? ℹ️,neutral,anyone using the new m-pesa feature haraka? :information:
2025-07-01 03:41:27,@kenyan8559,5.531769867561412e+18,Positive vibes for @Safaricom_Care's handling of promotions. Sawa sana! 😊,positive,positive vibes for 's handling of promotions. sawa sana! :smiling_face_with_smiling_eyes:
2024-03-27 23:10:25,@mombasa9842,8.653587540545848e+18,"Great job @Safricom_Care, ulisolve app usability yangu poa sana dem! 🤩",positive,"great job , ulisolve app usability yangu poa sana dem! :star-struck:"
2023-05-01 17:14:06,@tech3802,4.453734988163679e+18,Nakupenda hii app usability from Safaricom 👍,positive,nakupenda hii app usability from safaricom :thumbs_up:
2024-01-04 13:03:08,@customer5819,3.834118742827001e+18,How does Safaricom's M-Pesa work sawa afford kupenda? 🤔,neutral,how does safaricom's m-pesa work sawa afford kupenda? :thinking_face:
2025-12-13 20:44:07,@customer9710,7.304717947410738e+18,Bei ni fair lakini service poa sana ❤️,positive,bei ni fair lakini service poa sana :red_heart:
2024-11-13 21:01:52,@tech7244,6.743797508554323e+18,QUESTION JUU YA BUNDLES FROM @SAFARICOMPLC. NAWEZA PESA HARAKA PESA?,neutral,question juu ya bundles from . naweza pesa haraka pesa?
2024-12-03 13:48:57,@nairobi8303,5.90967275845093e+18,Thumbs up kwa billing yao poa,positive,thumbs up kwa billing yao poa
2025-04-25 22:06:22,@tech6719,4.2860643167738665e+18,Looking for details on M-Pesa from Safaricom ghali iko rada. ℹ️,neutral,looking for details on m-pesa from safaricom ghali iko rada. :information:
2023-02-01 09:06:44,@tech3061,6.185194205714721e+18,Discussing network quality na @Safaricom_Care. Msee? ℹ️,neutral,discussing network quality na . msee? :information:
2023-10-28 09:56:26,@kenyan4700,1.8182471326889244e+18,Question juu ya M-Pesa from @SafaricomPLC. Naweza mtandao tena omoka? 📱,neutral,question juu ya m-pesa from . naweza mtandao tena omoka? :mobile_phone:
2023-02-13 18:29:52,@user6179,5.59074452732952e+18,Safaricom billing update: what's new bana?,neutral,safaricom billing update: what's new bana?
2023-09-22 12:20:03,@user7453,5.536285068892917e+18,billing servce ni pathetic. Fix your stuff Safricom worth worth afford! 😭,negative,billing servce ni pathetic. fix your stuff safricom worth worth afford! :loudly_crying_face:
2024-06-07 10:51:14,@kenyan7322,2.8306391896867825e+18,customer service problems na Safaricom. Annoying sana bana! 👎,negative,customer service problems na safaricom. annoying sana bana! :thumbs_down:
2025-10-12 05:20:11,@customer9446,1.349581125643947e+18,Safaricom Bonga Points availability mtandao sana bana 💭,neutral,safaricom bonga points availability mtandao sana bana :thought_balloon:
2023-12-28 09:52:37,@nairobi1947,5.938301654596957e+18,Hii Bonga Points ya Safaricom iko aje bana? 📱,neutral,hii bonga points ya safaricom iko aje bana? :mobile_phone:
2025-11-23 06:04:34,@kenyan3100,7.060866613687052e+18,Constantly having issues na support. Not goooood pesa dem shida!,negative,constantly having issues na support. not goooood pesa dem shida!
2023-08-02 14:29:56,@user6991,5.538442057608194e+18,Loving the fast customer service from @SafaricomPLC! Inaflow haraka tena mtandao sana! ❤️,positive,loving the fast customer service from ! inaflow haraka tena mtandao sana! :red_heart:
2024-10-02 22:38:04,@kenyan9435,7.115136456321551e+18,Loving the fast billing from @SafaricomPLC! Inaflow fair afford haraka sana! 🤩,positive,loving the fast billing from ! inaflow fair afford haraka sana! :star-struck:
2023-04-25 21:31:26,@customer7448,9.704856828381071e+18,Worth every pesa tena shida bana 😍,positive,worth every pesa tena shida bana :smiling_face_with_heart-eyes:
2023-11-15 23:49:52,@user6929,2.771142694172788e+18,Loving the value in app usability bana 🤩,positive,loving the value in app usability bana :star-struck:
2023-08-28 06:31:17,@nairobi2538,9.758936634489184e+18,promotions ni ghali sana mtandao msee mtandao,negative,promotions ni ghali sana mtandao msee mtandao
2023-02-23 19:47:38,@tech2900,8.759629604569345e+18,Safricom internet speed availability dem dem worth 🤔,neutral,safricom internet speed availability dem dem worth :thinking_face:
2024-04-28 11:41:49,@nairobi9564,2.175724024678886e+18,"@Safaricom_Care, info on network quality tafadhali.",neutral,", info on network quality tafadhali."
2023-01-22 10:16:10,@kenyan7570,9.432832396307466e+18,Just saw ad juu ya Safaricom promotions.,neutral,just saw ad juu ya safaricom promotions.
2024-05-17 19:09:13,@user8591,8.940366021147568e+18,"@Safaricom_Care, info on Bonga Points tafadhali.",neutral,", info on bonga points tafadhali."
